NCT00191581,Inclusion,men and women who have had either type 1 or type 2 diabetes (world health organization[who]classification)for at least 2 months and are between the ages of 18 and 70 (inclusive) at the signing of the informed consent.,<VL Label=men and women who have had either type 1 or type 2 diabetes Source=ngram>men and women who have had either type 1 or type 2 diabetes</VL> ( world health organization [ who ] classification ) for <VML Logic=greater_equal Unit=months>2</VML> and are between the ages <VML Logic=greater_equal Unit=>18</VML> - <VML Logic=lower_equal Unit=>70</VML>  ( inclusive ) at the signing of the informed consent.,"[['men and women who have had either type 1 or type 2 diabetes', '>=', '2', 'months'], ['men and women who have had either type 1 or type 2 diabetes', '>=', '18', ''], ['men and women who have had either type 1 or type 2 diabetes', '<=', '70', '']]"
NCT00191581,Inclusion,have been treated with commercially available human insulin mix 50 - 50 or human insulin mix 30 - 70 twice daily as the only pharmacological treatment for their diabetes for at least 2 months prior to entering the study.,have been <VL Label=treated with commercially available human insulin mix Source=ngram>treated with commercially available human insulin mix</VL> <VML Logic=greater_equal Unit=>50</VML> - <VML Logic=lower_equal Unit=>50</VML> or human insulin mix <VML Logic=greater_equal Unit=twice daily>30</VML> - <VML Logic=lower_equal Unit=twice daily>70</VML> as the only pharmacological treatment for their diabetes for <VML Logic=greater_equal Unit=months>2</VML> prior to entering the study.,"[['treated with commercially available human insulin mix', '>=', '50', ''], ['treated with commercially available human insulin mix', '<=', '50', ''], ['treated with commercially available human insulin mix', '>=', '30', 'twice daily'], ['treated with commercially available human insulin mix', '<=', '70', 'twice daily'], ['treated with commercially available human insulin mix', '>=', '2', 'months']]"
NCT00191581,Inclusion,have an hba1c between 1.1 and 1.7 times the upper limit of the normal reference rang(inclusive) as determined by a local laboratory within 2 weeks prior to or at visit 1.,have an <VL Label=hba1c Source=ngram>hba1c</VL> <VML Logic=greater_equal Unit=times>1.1</VML> - <VML Logic=lower_equal Unit=times>1.7</VML> the upper limit of the normal reference rang ( inclusive ) as determined by a local laboratory <VML Logic=lower Unit=weeks>2</VML> prior to or at visit 1 .,"[['hba1c', '>=', '1.1', 'times'], ['hba1c', '<=', '1.7', 'times'], ['hba1c', '<', '2', 'weeks']]"
NCT00191581,Exclusion,"{1] have used oral antidiabetic agents, including biguanides, sulfonylureas, glucosidase inhibitors and insulin-sensitivity enhancers within 30 days prior to entry into the study."," { 1 ] have used oral antidiabetic agents, including biguanides, sulfonylureas, <VL Label=glucosidase inhibitors and insulin-sensitivity enhancers Source=ngram>glucosidase inhibitors and insulin-sensitivity enhancers</VL> <VML Logic=lower Unit=days>30</VML> prior to entry into the study.","[['glucosidase inhibitors and insulin-sensitivity enhancers', '<', '30', 'days']]"
NCT00191581,Exclusion,[2] receive a total daily dose of insulin >2 units/kg., [ 2 ] <VL Label=receive a total daily dose of insulin Source=ngram>receive a total daily dose of insulin</VL> <VML Logic=greater Unit=units/kg>2</VML>.,"[['receive a total daily dose of insulin', '>', '2', 'units/kg']]"
NCT00191581,Exclusion,[3] have had more than two episodes of severe hypoglycemia (defined as requiring assistance of another person due to disabling hypoglycemia) within 6 months prior to entry into the study., [ 3 ] have had more than two episodes of severe hypoglycemia ( <VL Label=defined as requiring assistance of another person due to disabling hypoglycemia Source=ngram>defined as requiring assistance of another person due to disabling hypoglycemia</VL> ) <VML Logic=lower Unit=months>6</VML> prior to entry into the study.,"[['defined as requiring assistance of another person due to disabling hypoglycemia', '<', '6', 'months']]"
NCT00191581,Exclusion,[4] have a body mass index >35 kg/m2., [ 4 ] have a <VL Label=body mass index (bmi) Source=UMLS>body mass index</VL> <VML Logic=greater Unit=kg/m2>35</VML>.,"[['body mass index (bmi)', '>', '35', 'kg/m2']]"
NCT00198146,Inclusion,ages 2 to 40 years at diagnosis,<VL Label=ages Source=ngram>ages</VL> <VML Logic=greater_equal Unit=years>2</VML> - <VML Logic=lower_equal Unit=years>40</VML> at diagnosis,"[['ages', '>=', '2', 'years'], ['ages', '<=', '40', 'years']]"
NCT00198146,Inclusion,enroll within 3 months of diagnosis,<VL Label=enroll Source=ngram>enroll</VL> <VML Logic=lower Unit=months>3</VML> of diagnosis,"[['enroll', '<', '3', 'months']]"
NCT00198146,Inclusion,"test positive for at least one of the biochemical autoantibodies (ica-512, gad 65 or iaa) prior to enrolling","<VL Label=test positive for greater_equal one of the biochemical autoantibodies Source=ngram>test positive for greater_equal one of the biochemical autoantibodies</VL> ( ica - 512 , gad <VML Logic=equal Unit=>65</VML> or iaa ) prior to enrolling","[['test positive for greater_equal one of the biochemical autoantibodies', '=', '65', '']]"
NCT00206258,Inclusion,age >12 years < 19 years,<VL Label=age Source=UMLS>age</VL> <VML Logic=greater Unit=years>12</VML> <VML Logic=lower Unit=years>19</VML>,"[['age', '>', '12', 'years'], ['age', '<', '19', 'years']]"
NCT00206258,Inclusion,have diabetes for at least 2 years and in good control (hba1c < 8%).,have <VL Label=diabetes Source=ngram>diabetes</VL> for <VML Logic=greater_equal Unit=years>2</VML> and in good control ( hba1c <VML Logic=lower Unit=%>8</VML> ) .,"[['diabetes', '>=', '2', 'years'], ['diabetes', '<', '8', '%']]"
NCT00206258,Inclusion,hemoglobin equal to or > than 12 g/dl before each study.,<VL Label=hemoglobin equal Source=ngram>hemoglobin equal</VL> or > than <VML Logic=equal Unit=g/dl>12</VML> before each study.,"[['hemoglobin equal', '=', '12', 'g/dl']]"
NCT00206258,Inclusion,weight more than 44 kg.,<VL Label=weight Source=ngram>weight</VL> <VML Logic=greater Unit=kg>44</VML>.,"[['weight', '>', '44', 'kg']]"
NCT00206258,Exclusion,age >18 or < 12 y at the time of study,<VL Label=age Source=UMLS>age</VL> <VML Logic=greater Unit=y>18</VML> - <VML Logic=lower Unit=y>12</VML> at the time of study,"[['age', '>', '18', 'y'], ['age', '<', '12', 'y']]"
NCT00206258,Exclusion,"hemoglobin less than 12 g/dl (if before any of the studies the hemoglobin is lower than 12 g/dl, subjects will be excluded from further studies)","<VL Label=hemoglobin Source=ngram>hemoglobin</VL> <VML Logic=lower Unit=g/dl>12</VML> ( if before any of the studies the hemoglobin is <VML Logic=lower Unit=g/dl>12</VML>, subjects will be excluded from further studies ) ","[['hemoglobin', '<', '12', 'g/dl'], ['hemoglobin', '<', '12', 'g/dl']]"
NCT00206258,Exclusion,hgb a1c >8.0 % in a diabetic subject,<VL Label=cygb gene Source=UMLS>hgb</VL> a1c <VML Logic=greater Unit=%>8.0</VML> in a diabetic subject,"[['cygb gene', '>', '8.0', '%']]"
NCT00206258,Exclusion,bmi > 90 % tile for age or < 10 % tile for age,<VL Label=body mass index procedure Source=UMLS>bmi</VL> <VML Logic=greater Unit=%>90</VML> tile for <VL Label=age Source=UMLS>age</VL> or <VML Logic=lower Unit=%>10</VML> tile for age,"[['body mass index procedure', '>', '90', '%'], ['age', '<', '10', '%']]"
NCT00206258,Exclusion,weight less than 44 kg,<VL Label=weight Source=ngram>weight</VL> <VML Logic=lower Unit=kg>44</VML>,"[['weight', '<', '44', 'kg']]"
NCT00206297,Inclusion,between 12-21 years of age at the time of enrollment.,<VML Logic=greater_equal Unit=years>12</VML> - <VML Logic=lower_equal Unit=years>21</VML> of <VL Label=age Source=UMLS>age</VL> at the time of enrollment.,"[['age', '>=', '12', 'years'], ['age', '<=', '21', 'years']]"
NCT00206297,Inclusion,have been diagnosed with diabetes for at least 2 years and in good control (hba1c less than 8.5%).,have been <VL Label=diagnosed with diabetes Source=ngram>diagnosed with diabetes</VL> for <VML Logic=greater_equal Unit=years>2</VML> and in good control ( hba1c <VML Logic=lower Unit=%>8.5</VML> ) .,"[['diagnosed with diabetes', '>=', '2', 'years'], ['diagnosed with diabetes', '<', '8.5', '%']]"
NCT00206297,Inclusion,hemoglobin equal to or > 12 g/dl before each study.,<VL Label=hemoglobin equal Source=ngram>hemoglobin equal</VL> or <VML Logic=greater Unit=g/dl>12</VML> before each study.,"[['hemoglobin equal', '>', '12', 'g/dl']]"
NCT00206297,Inclusion,weight more than 44 kg,<VL Label=weight Source=ngram>weight</VL> <VML Logic=greater Unit=kg>44</VML>,"[['weight', '>', '44', 'kg']]"
NCT00206297,Exclusion,age greater than 22 years or less than 12 years at the time of study,<VL Label=age Source=UMLS>age</VL> <VML Logic=greater Unit=years>22</VML> or <VML Logic=lower Unit=years>12</VML> at the time of study,"[['age', '>', '22', 'years'], ['age', '<', '12', 'years']]"
NCT00206297,Exclusion,anemia (hemoglobin less than 12mg/dl),anemia ( <VL Label=hemoglobin Source=ngram>hemoglobin</VL> <VML Logic=lower Unit=mg/dl>12</VML> ) ,"[['hemoglobin', '<', '12', 'mg/dl']]"
NCT00206297,Exclusion,hgb a1c greater than or equal to 8.5 % in a diabetic subject,<VL Label=cygb gene Source=UMLS>hgb</VL> a1c <VML Logic=greater_equal Unit=%>8.5</VML> in a diabetic subject,"[['cygb gene', '>=', '8.5', '%']]"
NCT00206297,Exclusion,bmi > 90 % tile for age or < 10 % tile for age,<VL Label=body mass index procedure Source=UMLS>bmi</VL> <VML Logic=greater Unit=%>90</VML> tile for <VL Label=age Source=UMLS>age</VL> or <VML Logic=lower Unit=%>10</VML> tile for age,"[['body mass index procedure', '>', '90', '%'], ['age', '<', '10', '%']]"
NCT00206297,Exclusion,weight less than 44 kg,<VL Label=weight Source=ngram>weight</VL> <VML Logic=lower Unit=kg>44</VML>,"[['weight', '<', '44', 'kg']]"
NCT00206401,Inclusion,age greater than 6 years of age but less than 25 years of age (insulin glargine has been approved for use in children 6 years and older).,<VL Label=<VL Label=age Source=UMLS>age</VL> Source=UMLS>age</VL> <VML Logic=greater Unit=years>6</VML> of age but <VML Logic=lower Unit=years>25</VML> of age ( insulin glargine has been approved for use in children <VML Logic=greater_equal Unit=years>6</VML> ) .,"[['age', '>', '6', 'years'], ['age', '<', '25', 'years'], ['age', '>=', '6', 'years']]"
NCT00206401,Inclusion,patients newly diagnosed with t1dm within the past 3 months.,<VL Label=patients newly diagnosed with t1dm Source=ngram>patients newly diagnosed with t1dm</VL> <VML Logic=lower Unit=past months>3</VML>.,"[['patients newly diagnosed with t1dm', '<', '3', 'past months']]"
NCT00206401,Inclusion,"have an hgba1c of less than 9.0%, after the initial run-in period of 3 months.","have an <VL Label=hgba1c Source=ngram>hgba1c</VL> of <VML Logic=lower Unit=%>9.0</VML>, after the initial run-in period of <VML Logic=equal Unit=months>3</VML>.","[['hgba1c', '<', '9.0', '%'], ['hgba1c', '=', '3', 'months']]"
NCT00206401,Exclusion,age less than 6 years or greater than 25 years.,<VL Label=age Source=UMLS>age</VL> <VML Logic=lower Unit=years>6</VML> or <VML Logic=greater Unit=years>25</VML>.,"[['age', '<', '6', 'years'], ['age', '>', '25', 'years']]"
NCT00206401,Exclusion,"hba1c level of greater than 9.0%, after the initial run-in period of 3 months.","<VL Label=hba1c level Source=ngram>hba1c level</VL> of <VML Logic=greater Unit=%>9.0</VML>, after the initial run-in period of <VML Logic=equal Unit=months>3</VML>.","[['hba1c level', '>', '9.0', '%'], ['hba1c level', '=', '3', 'months']]"
NCT00211510,Inclusion,age 12 - 80 years,<VL Label=age Source=UMLS>age</VL> <VML Logic=greater_equal Unit=years>12</VML> - <VML Logic=lower_equal Unit=years>80</VML>,"[['age', '>=', '12', 'years'], ['age', '<=', '80', 'years']]"
NCT00211510,Inclusion,type 1 diabetes mellitus diagnosed at least 1 year ago,<VL Label=type 1 diabetes mellitus diagnosed Source=ngram>type 1 diabetes mellitus diagnosed</VL> <VML Logic=greater_equal Unit=year>1</VML> ago,"[['type 1 diabetes mellitus diagnosed', '>=', '1', 'year']]"
NCT00211510,Inclusion,using insulin infusion pump for past 6 months minimum,<VL Label=using insulin infusion pump Source=ngram>using insulin infusion pump</VL> <VML Logic=lower_equal Unit=past months>6</VML> greater_equal,"[['using insulin infusion pump', '<=', '6', 'past months']]"
NCT00211510,Inclusion,performing minimum 4 blood glucose tests per day,<VL Label=performing Source=ngram>performing</VL> <VML Logic=greater_equal Unit=>4</VML> blood glucose tests per day,"[['performing', '>=', '4', '']]"
NCT00211536,Inclusion,hba1c greater than or equal to 7.5%,<VL Label=hba1c Source=ngram>hba1c</VL> <VML Logic=greater_equal Unit=%>7.5</VML>,"[['hba1c', '>=', '7.5', '%']]"
NCT00211536,Inclusion,intensive insulin treatment for at least 3 months,<VL Label=intensive insulin treatment Source=ngram>intensive insulin treatment</VL> for <VML Logic=greater_equal Unit=months>3</VML>,"[['intensive insulin treatment', '>=', '3', 'months']]"
NCT00211536,Inclusion,capability and willingness to perform self-monitoring of blood glucose at least four times daily for 9 months of the study and 7 times daily for 3 months of the study,<VL Label=capability and willingness to perform self-monitoring of blood glucose greater_equal four times daily Source=ngram>capability and willingness to perform self-monitoring of blood glucose greater_equal four times daily</VL> for <VML Logic=equal Unit=months>9</VML> of the study and <VML Logic=equal Unit=times daily>7</VML> for <VML Logic=equal Unit=months>3</VML> of the study,"[['capability and willingness to perform self-monitoring of blood glucose greater_equal four times daily', '=', '9', 'months'], ['capability and willingness to perform self-monitoring of blood glucose greater_equal four times daily', '=', '7', 'times daily'], ['capability and willingness to perform self-monitoring of blood glucose greater_equal four times daily', '=', '3', 'months']]"
NCT00211536,Exclusion,reside at or plan to travel to elevations above 8000 feet during the study period (commercial airline travel is acceptable),<VL Label=reside at or plan to travel to elevations Source=ngram>reside at or plan to travel to elevations</VL> <VML Logic=greater Unit=>8000</VML> feet during the study period ( commercial airline travel is acceptable ) ,"[['reside at or plan to travel to elevations', '>', '8000', '']]"
NCT00211536,Exclusion,the subject has previously enrolled in or participated in an investigational drug or device study within the preceding 4 weeks,the <VL Label=subject has previously enrolled in or participated in an investigational drug or device study Source=ngram>subject has previously enrolled in or participated in an investigational drug or device study</VL> <VML Logic=lower Unit=preceding weeks>4</VML>,"[['subject has previously enrolled in or participated in an investigational drug or device study', '<', '4', 'preceding weeks']]"
NCT00211536,Exclusion,has plans for activities which require them to go 25 feet below sea level,has <VL Label=plans for activities which require them to go Source=ngram>plans for activities which require them to go</VL> <VML Logic=equal Unit=>25</VML> feet below sea level,"[['plans for activities which require them to go', '=', '25', '']]"
NCT00212329,Inclusion,8-35 years of age at time of first visit,<VML Logic=greater_equal Unit=years>8</VML> - <VML Logic=lower_equal Unit=years>35</VML> of <VL Label=age Source=UMLS>age</VL> at time of first visit,"[['age', '>=', '8', 'years'], ['age', '<=', '35', 'years']]"
